Id,DayOfWeek,Date,Customers,Open,Promo,SchoolHoliday,StateHoliday_0,StateHoliday_a,StateHoliday_b,StateHoliday_c,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,StoreType_a,StoreType_c,StoreType_d,Assortment_a,Assortment_c,Store_1,Store_10,Store_11,Store_12,Store_13,Store_14,Store_15,Store_16,Store_17,Store_18,Store_19,Store_2,Store_20,Store_3,Store_4,Store_5,Store_6,Store_7,Store_8,Store_9,sin_dia_do_mes,cos_dia_do_mes,sin_mes,cos_mes
11135,5,2015-09-04,0,1.0,1,0,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72479278722912,0.6889669190756865,-1.0,-1.8369701987210297e-16
11136,5,2015-09-04,0,1.0,1,0,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72479278722912,0.6889669190756865,-1.0,-1.8369701987210297e-16
11137,5,2015-09-04,0,1.0,1,1,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72479278722912,0.6889669190756865,-1.0,-1.8369701987210297e-16
11138,5,2015-09-04,0,1.0,1,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72479278722912,0.6889669190756865,-1.0,-1.8369701987210297e-16
11139,5,2015-09-04,0,1.0,1,0,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72479278722912,0.6889669190756865,-1.0,-1.8369701987210297e-16
11140,5,2015-09-04,0,1.0,1,1,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.72479278722912,0.6889669190756865,-1.0,-1.8369701987210297e-16
11141,5,2015-09-04,0,1.0,1,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.72479278722912,0.6889669190756865,-1.0,-1.8369701987210297e-16
11142,5,2015-09-04,0,1.0,1,1,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.72479278722912,0.6889669190756865,-1.0,-1.8369701987210297e-16
11985,4,2015-09-03,0,1.0,1,1,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210297e-16
11986,4,2015-09-03,0,1.0,1,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210297e-16
11987,4,2015-09-03,0,1.0,1,0,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210297e-16
11988,4,2015-09-03,0,1.0,1,0,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210297e-16
11989,4,2015-09-03,0,1.0,1,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210297e-16
11990,4,2015-09-03,0,1.0,1,0,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210297e-16
11991,4,2015-09-03,0,1.0,1,0,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210297e-16
11992,4,2015-09-03,0,1.0,1,0,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210297e-16
11993,4,2015-09-03,0,1.0,1,1,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210297e-16
11994,4,2015-09-03,0,1.0,1,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210297e-16
11995,4,2015-09-03,0,1.0,1,0,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210297e-16
11996,4,2015-09-03,0,1.0,1,1,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210297e-16
11997,4,2015-09-03,0,1.0,1,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210297e-16
11998,4,2015-09-03,0,1.0,1,1,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210297e-16
12841,3,2015-09-02,0,1.0,1,1,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16
12842,3,2015-09-02,0,1.0,1,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16
12843,3,2015-09-02,0,1.0,1,0,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16
12844,3,2015-09-02,0,1.0,1,0,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16
12845,3,2015-09-02,0,1.0,1,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16
12846,3,2015-09-02,0,1.0,1,1,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16
12847,3,2015-09-02,0,1.0,1,0,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16
12848,3,2015-09-02,0,1.0,1,0,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16
12849,3,2015-09-02,0,1.0,1,1,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16
12850,3,2015-09-02,0,1.0,1,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16
12851,3,2015-09-02,0,1.0,1,0,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16
12852,3,2015-09-02,0,1.0,1,1,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16
12853,3,2015-09-02,0,1.0,1,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16
12854,3,2015-09-02,0,1.0,1,1,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16
13697,2,2015-09-01,0,1.0,1,1,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20129852008866006,0.9795299412524945,-1.0,-1.8369701987210297e-16
13698,2,2015-09-01,0,1.0,1,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.20129852008866006,0.9795299412524945,-1.0,-1.8369701987210297e-16
13699,2,2015-09-01,0,1.0,1,0,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.20129852008866006,0.9795299412524945,-1.0,-1.8369701987210297e-16
13700,2,2015-09-01,0,1.0,1,0,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.20129852008866006,0.9795299412524945,-1.0,-1.8369701987210297e-16
13701,2,2015-09-01,0,1.0,1,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20129852008866006,0.9795299412524945,-1.0,-1.8369701987210297e-16
13702,2,2015-09-01,0,1.0,1,1,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20129852008866006,0.9795299412524945,-1.0,-1.8369701987210297e-16
13703,2,2015-09-01,0,1.0,1,0,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20129852008866006,0.9795299412524945,-1.0,-1.8369701987210297e-16
13704,2,2015-09-01,0,1.0,1,0,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20129852008866006,0.9795299412524945,-1.0,-1.8369701987210297e-16
13705,2,2015-09-01,0,1.0,1,1,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20129852008866006,0.9795299412524945,-1.0,-1.8369701987210297e-16
13706,2,2015-09-01,0,1.0,1,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20129852008866006,0.9795299412524945,-1.0,-1.8369701987210297e-16
13707,2,2015-09-01,0,1.0,1,0,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20129852008866006,0.9795299412524945,-1.0,-1.8369701987210297e-16
13708,2,2015-09-01,0,1.0,1,1,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.20129852008866006,0.9795299412524945,-1.0,-1.8369701987210297e-16
13709,2,2015-09-01,0,1.0,1,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.20129852008866006,0.9795299412524945,-1.0,-1.8369701987210297e-16
13710,2,2015-09-01,0,1.0,1,1,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.20129852008866006,0.9795299412524945,-1.0,-1.8369701987210297e-16
14553,1,2015-08-31,0,1.0,1,1,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004
14554,1,2015-08-31,0,1.0,1,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004
14555,1,2015-08-31,0,1.0,1,0,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004
14556,1,2015-08-31,0,1.0,1,0,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004
14557,1,2015-08-31,0,1.0,1,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004
14558,1,2015-08-31,0,1.0,1,1,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004
14559,1,2015-08-31,0,1.0,1,0,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004
14560,1,2015-08-31,0,1.0,1,0,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004
14561,1,2015-08-31,0,1.0,1,1,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004
14562,1,2015-08-31,0,1.0,1,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004
14563,1,2015-08-31,0,1.0,1,0,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004
14564,1,2015-08-31,0,1.0,1,1,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004
14565,1,2015-08-31,0,1.0,1,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004
14566,1,2015-08-31,0,1.0,1,1,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004
15409,7,2015-08-30,0,0.0,0,1,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20129852008866114,0.9795299412524943,-0.8660254037844384,-0.5000000000000004
15410,7,2015-08-30,0,0.0,0,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.20129852008866114,0.9795299412524943,-0.8660254037844384,-0.5000000000000004
15411,7,2015-08-30,0,0.0,0,0,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.20129852008866114,0.9795299412524943,-0.8660254037844384,-0.5000000000000004
15412,7,2015-08-30,0,0.0,0,0,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.20129852008866114,0.9795299412524943,-0.8660254037844384,-0.5000000000000004
15413,7,2015-08-30,0,0.0,0,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.20129852008866114,0.9795299412524943,-0.8660254037844384,-0.5000000000000004
15414,7,2015-08-30,0,0.0,0,1,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20129852008866114,0.9795299412524943,-0.8660254037844384,-0.5000000000000004
15415,7,2015-08-30,0,0.0,0,0,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20129852008866114,0.9795299412524943,-0.8660254037844384,-0.5000000000000004
15416,7,2015-08-30,0,0.0,0,0,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20129852008866114,0.9795299412524943,-0.8660254037844384,-0.5000000000000004
15417,7,2015-08-30,0,0.0,0,0,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20129852008866114,0.9795299412524943,-0.8660254037844384,-0.5000000000000004
15418,7,2015-08-30,0,0.0,0,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20129852008866114,0.9795299412524943,-0.8660254037844384,-0.5000000000000004
15419,7,2015-08-30,0,0.0,0,0,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20129852008866114,0.9795299412524943,-0.8660254037844384,-0.5000000000000004
15420,7,2015-08-30,0,0.0,0,0,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.20129852008866114,0.9795299412524943,-0.8660254037844384,-0.5000000000000004
15421,7,2015-08-30,0,0.0,0,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.20129852008866114,0.9795299412524943,-0.8660254037844384,-0.5000000000000004
15422,7,2015-08-30,0,0.0,0,0,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.20129852008866114,0.9795299412524943,-0.8660254037844384,-0.5000000000000004
16265,6,2015-08-29,0,1.0,0,1,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3943558551133187,0.9189578116202306,-0.8660254037844384,-0.5000000000000004
16266,6,2015-08-29,0,1.0,0,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.3943558551133187,0.9189578116202306,-0.8660254037844384,-0.5000000000000004
16267,6,2015-08-29,0,1.0,0,0,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.3943558551133187,0.9189578116202306,-0.8660254037844384,-0.5000000000000004
16268,6,2015-08-29,0,1.0,0,0,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3943558551133187,0.9189578116202306,-0.8660254037844384,-0.5000000000000004
16269,6,2015-08-29,0,1.0,0,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3943558551133187,0.9189578116202306,-0.8660254037844384,-0.5000000000000004
16270,6,2015-08-29,0,1.0,0,1,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3943558551133187,0.9189578116202306,-0.8660254037844384,-0.5000000000000004
16271,6,2015-08-29,0,1.0,0,0,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3943558551133187,0.9189578116202306,-0.8660254037844384,-0.5000000000000004
16272,6,2015-08-29,0,1.0,0,0,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3943558551133187,0.9189578116202306,-0.8660254037844384,-0.5000000000000004
16273,6,2015-08-29,0,1.0,0,0,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3943558551133187,0.9189578116202306,-0.8660254037844384,-0.5000000000000004
16274,6,2015-08-29,0,1.0,0,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3943558551133187,0.9189578116202306,-0.8660254037844384,-0.5000000000000004
16275,6,2015-08-29,0,1.0,0,0,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3943558551133187,0.9189578116202306,-0.8660254037844384,-0.5000000000000004
16276,6,2015-08-29,0,1.0,0,0,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3943558551133187,0.9189578116202306,-0.8660254037844384,-0.5000000000000004
16277,6,2015-08-29,0,1.0,0,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3943558551133187,0.9189578116202306,-0.8660254037844384,-0.5000000000000004
16278,6,2015-08-29,0,1.0,0,0,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3943558551133187,0.9189578116202306,-0.8660254037844384,-0.5000000000000004
17121,5,2015-08-28,0,1.0,0,1,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5712682150947924,0.8207634412072763,-0.8660254037844384,-0.5000000000000004
17122,5,2015-08-28,0,1.0,0,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.5712682150947924,0.8207634412072763,-0.8660254037844384,-0.5000000000000004
17123,5,2015-08-28,0,1.0,0,1,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5712682150947924,0.8207634412072763,-0.8660254037844384,-0.5000000000000004
